question, target
Nếu một bông hoa hướng dương thông minh, thì hoa hướng dương lớn.
Nếu một bông hoa hướng dương tròn, thì hướng dương chậm.
Nếu một bông hoa hướng dương nóng hoặc xanh, thì hướng dương lạnh.
Sự thật:
Hoa hướng dương nhanh và buồn.
Những điều sau đây có thể được xác định về hướng dương:”, Hướng dương có màu tím.
“Nếu một con sóc đã già, thì con sóc mềm.
Nếu một con sóc nhanh, thì sóc có màu xanh lá cây.
Nếu một con sóc tròn, thì con sóc nóng.
Nếu một con sóc mạnh mẽ hoặc tốt, thì con sóc hạnh phúc.
Nếu một con sóc lớn hoặc yếu, thì con sóc sạch sẽ.
Sự thật:
Con sóc to và khỏe.
Những điều sau đây có thể được xác định về con sóc:”, Con sóc hạnh phúc và sạch sẽ.
“Nếu một con chuột sạch hoặc xanh, thì chuột bị lạnh.
Nếu một con chuột còn trẻ hoặc tốt, thì chuột có màu tím.
Nếu một con chuột có màu xanh, thì con chuột hạnh phúc.
Nếu một con chuột yếu và nóng, thì chuột sẽ nhanh.
Nếu một con chuột tròn, thì con chuột buồn.
Sự thật:
Con chuột tròn và đẹp.
Những điều sau đây có thể được xác định về con chuột:”, Con chuột buồn.
“Nếu một con bò có màu tím, thì con bò có màu xanh.
Nếu một con bò tròn hoặc chậm, thì con bò có màu xanh lá cây.
Nếu một con bò khỏe và yếu, thì con bò đã già.
Nếu một con bò buồn, thì con bò rất đẹp.
Nếu một con bò nhanh và lạnh, thì con bò nóng.
Sự thật:
Con bò có màu tím và già.
Những điều sau đây có thể được xác định về con bò:”, Con bò có màu xanh.
“Nếu Erin sạch sẽ và xấu, thì Erin là tốt.
Nếu Erin nóng, thì Erin có màu đỏ.
Nếu Erin mềm mại, thì Erin thật đáng sợ.
Nếu Erin nhỏ, thì Erin đã già.
Nếu Erin nhàm chán hoặc thông minh, thì Erin chậm chạp.
Sự thật:
Erin buồn và chậm chạp.
Những điều sau đây có thể được xác định về Erin:”, Không có gì.
“Nếu Erin tròn trịa, thì Erin rất mạnh.
Nếu Erin có màu xanh và tốt, thì Erin chậm chạp.
Nếu Erin thông minh hay mềm mại, thì Erin lạnh lùng.
Nếu Erin nhàm chán hoặc đáng sợ, thì Erin rất nhanh.
Nếu Erin lớn, thì Erin yếu.
Sự thật:
Erin mềm và nóng.
Những điều sau đây có thể được xác định về Erin:”, Erin lạnh lùng.
“Nếu Alice có màu xanh lá cây hoặc nóng bỏng, thì Alice đã già.
Nếu Alice tròn trịa hay buồn, thì Alice còn trẻ.
Nếu Alice yếu, thì Alice lạnh lùng.
Nếu Alice tốt, thì Alice có màu tím.
Nếu Alice nhỏ bé và xinh đẹp, thì Alice là xấu.
Sự thật:
Alice rất tốt và to lớn.
Những điều sau đây có thể được xác định về Alice:”, Alice có màu tím.
“Nếu một con voi còn trẻ và nóng, thì con voi hạnh phúc.
Nếu một con voi tròn, thì con voi lạnh.
Nếu một con voi sạch sẽ hoặc đẹp, thì con voi mềm mại.
Nếu một con voi là tốt, thì con voi là đáng sợ.
Nếu một con voi thông minh và nhàm chán, thì con voi yếu đuối.
Sự thật:
Con voi thông minh và nhàm chán.
Những điều sau đây có thể được xác định về con voi:”, Con voi yếu.
“Nếu một con hươu cao cổ thông minh và đáng sợ, thì hươu cao cổ đã già.
Nếu một con hươu cao cổ to và hạnh phúc, thì hươu cao cổ rất nóng.
Nếu một con hươu cao cổ sạch sẽ và có màu đỏ, thì hươu cao cổ có màu xanh.
Nếu một con hươu cao cổ mềm hoặc tốt, thì hươu cao cổ rất đẹp.
Nếu một con hươu cao cổ nhỏ hoặc nhanh, thì hươu cao cổ còn trẻ.
Sự thật:
Con hươu cao cổ đáng sợ và nhỏ bé.
Những điều sau đây có thể được xác định về hươu cao cổ:”, Hươu cao cổ còn trẻ.
“Nếu một bông hồng già, thì hoa hồng là tốt.
Nếu một bông hồng mềm mại, thì hoa hồng hạnh phúc.
Nếu một bông hồng tròn và nóng, thì hoa hồng là thông minh.
Nếu một bông hồng có màu đỏ và lớn, thì hoa hồng có màu xanh.
Nếu một bông hồng lạnh và buồn, thì hoa hồng sạch sẽ.
Sự thật:
Hoa hồng nhanh và mạnh mẽ.
Những điều sau đây có thể được xác định về hoa hồng:”, Không có gì.
“Nếu Dan xinh đẹp và mềm mại, thì Dan tròn trịa.
Nếu Dan có màu xanh lá cây, thì Dan có màu đỏ.
Nếu Dan đáng sợ, thì Dan yếu đuối.
Nếu Dan nhỏ bé và thông minh, thì Dan lạnh lùng.
Nếu Dan sạch hay già, thì Dan mạnh mẽ.
Sự thật:
Dan tốt và già.
Những điều sau đây có thể được xác định về Dan:”, Dan mạnh mẽ.
“Nếu một bông hồng có màu xanh lá cây, thì hoa hồng yếu.
Nếu một bông hồng có màu xanh, thì hoa hồng chậm.
Nếu một bông hồng có màu đỏ, thì hoa hồng là nhàm chán.
Nếu một bông hồng mạnh mẽ và hạnh phúc, thì hoa hồng sạch sẽ.
Nếu một bông hồng lạnh hoặc lớn, thì hoa hồng là xấu.
Sự thật:
Hoa hồng đỏ và xấu.
Những điều sau đây có thể được xác định về hoa hồng:”, Hoa hồng thật nhàm chán.
“Nếu Erin nhàm chán, thì Erin lạnh lùng.
Nếu Erin sạch sẽ và nóng, thì Erin nhỏ.
Nếu Erin có màu xanh và to, thì Erin hạnh phúc.
Nếu Erin nhanh, thì Erin rất đẹp.
Nếu Erin đáng sợ và có màu tím, thì Erin thật tệ.
Sự thật:
Erin nhàm chán và mạnh mẽ.
Những điều sau đây có thể được xác định về Erin:”, Erin lạnh lùng.
“Nếu Bob nhàm chán, thì Bob là màu xanh lá cây.
Nếu Bob lạnh hoặc mềm, thì Bob rất đẹp.
Nếu Bob có màu tím, thì Bob thông minh.
Nếu Bob nhỏ, thì Bob hạnh phúc.
Nếu Bob buồn hay già, thì Bob chậm chạp.
Sự thật:
Bob buồn và xinh đẹp.
Những điều sau đây có thể được xác định về Bob:”, Bob chậm chạp.
“Nếu Frank nhanh nhẹn và đáng sợ, thì Frank còn trẻ.
Nếu Frank tốt hoặc tím, thì Frank là lớn.
Nếu Frank tròn trịa, thì Frank là xấu.
Nếu Frank mạnh, thì Frank là màu xanh.
Nếu Frank sạch sẽ, thì Frank mềm.
Sự thật:
Frank đã già và tròn trịa.
Những điều sau đây có thể được xác định về Frank:”, Frank là xấu.
“Nếu bồ công anh còn trẻ hoặc nhanh, thì bồ công anh mềm.
Nếu một cây bồ công anh yếu và nhỏ, thì bồ công anh có màu xanh.
Nếu một cây bồ công anh chậm và buồn, thì bồ công anh tròn.
Nếu một cây bồ công anh xấu, thì bồ công anh rất mạnh.
Nếu một cây bồ công anh là tốt, thì bồ công anh lớn.
Sự thật:
Bồ công anh nhanh và trẻ.
Những điều sau đây có thể được xác định về bồ công anh:”, Bồ công anh mềm.
“Nếu Alice còn trẻ, thì Alice lạnh lùng.
Nếu Alice nóng, thì Alice buồn.
Nếu Alice tốt hay hạnh phúc, thì Alice thật xinh đẹp.
Nếu Alice có màu xanh lá cây hoặc đỏ, thì Alice thật nhàm chán.
Nếu Alice sạch sẽ, thì Alice thật đáng sợ.
Sự thật:
Alice rất tốt và mềm mại.
Những điều sau đây có thể được xác định về Alice:”, Alice rất đẹp.
“Nếu Erin đỏ và yếu, thì Erin rất mạnh.
Nếu Erin nóng bỏng và đáng sợ, thì Erin thật nhàm chán.
Nếu Erin đẹp, thì Erin đã già.
Nếu Erin mềm yếu hay buồn, thì Erin rất thông minh.
Nếu Erin có màu xanh lá cây, thì Erin là xấu.
Sự thật:
Erin có màu xanh và đẹp.
Những điều sau đây có thể được xác định về Erin:”, Erin đã già.
“Nếu một bông hoa hướng dương thông minh, thì hoa hướng dương có màu xanh lam.
Nếu một bông hoa hướng dương còn non, thì hoa hướng dương yếu.
Nếu một bông hoa hướng dương sạch hoặc nóng, thì hoa hướng dương buồn.
Nếu một bông hoa hướng dương già hoặc lạnh, thì hoa hướng dương nhỏ.
Nếu một bông hoa hướng dương nhanh hoặc tốt, thì hoa hướng dương có màu đỏ.
Sự thật:
Hoa hướng dương sạch và xanh.
Những điều sau đây có thể được xác định về hoa hướng dương:”, Hoa hướng dương buồn.
“Nếu Bob thông minh, thì Bob yếu đuối.
Nếu Bob mạnh mẽ, thì Bob còn trẻ.
Nếu Bob lạnh hoặc mềm, thì Bob có màu xanh.
Nếu Bob xấu, thì Bob thật đáng sợ.
Nếu Bob hạnh phúc, thì Bob là tốt.
Sự thật:
Bob tốt và già.
Những điều sau đây có thể được xác định về Bob:”, Không có gì.
“Nếu một bông hoa hướng dương đẹp hoặc nhàm chán, thì hoa hướng dương chậm.
Nếu một bông hoa hướng dương xấu, thì hướng dương yếu.
Nếu một bông hoa hướng dương có màu xanh lá cây, thì hoa hướng dương đã già.
Nếu một bông hoa hướng dương thông minh, thì hoa hướng dương còn trẻ.
Nếu một bông hoa hướng dương là tốt, thì hướng dương có màu đỏ.
Sự thật:
Hoa hướng dương nhàm chán và nhanh chóng.
Những điều sau đây có thể được xác định về hoa hướng dương:”, Hoa hướng dương chậm.
“Nếu Dan lạnh lùng, thì Dan thật đáng sợ.
Nếu Dan xấu, thì Dan là màu đỏ.
Nếu Dan nhỏ, thì Dan đẹp.
Nếu Dan buồn, thì Dan nóng.
Nếu Dan tốt và già, thì Dan lớn.
Sự thật:
Dan xấu và nóng.
Những điều sau đây có thể được xác định về Dan:”, Dan có màu đỏ.
“Nếu một con thỏ già, thì con thỏ yếu đuối.
Nếu một con thỏ lạnh và tím, thì thỏ buồn.
Nếu một con thỏ tròn và đáng sợ, thì con thỏ nhỏ.
Nếu một con thỏ có màu xanh và mạnh mẽ, thì thỏ là thông minh.
Nếu một con thỏ xấu hoặc chậm, thì thỏ mềm.
Sự thật:
Con thỏ xấu và tốt.
Những điều sau đây có thể được xác định về con thỏ:”, Con thỏ mềm.
“Nếu một cây anh túc mạnh và nhỏ, thì cây anh túc buồn.
Nếu một cây anh túc đáng sợ, thì cây anh túc có màu xanh lá cây.
Nếu một cây anh túc chậm, thì cây anh túc rất nhanh.
Nếu một cây anh túc mềm và xấu, thì cây anh túc tròn.
Nếu một cây anh túc sạch và trẻ, thì cây anh túc nóng.
Sự thật:
Cây anh túc hạnh phúc và mạnh mẽ.
Những điều sau đây có thể được xác định về cây anh túc:”, Không có gì.
“Nếu một con mèo buồn, thì con mèo nóng.
Nếu một con mèo yếu hoặc lớn, thì con mèo có màu xanh lá cây.
Nếu một con mèo già và hạnh phúc, thì con mèo chậm chạp.
Nếu một con mèo đáng sợ hoặc đỏ, thì con mèo là tốt.
Nếu một con mèo lạnh hoặc nhỏ, thì con mèo tròn.
Sự thật:
Con mèo lạnh và xinh đẹp.
Những điều sau đây có thể được xác định về con mèo:”, Con mèo tròn.
“Nếu Bob mềm yếu, thì Bob chậm chạp.
Nếu Bob thông minh, thì Bob là người lớn.
Nếu Bob có màu xanh lá cây, thì Bob có màu tím.
Nếu Bob lạnh lùng và xinh đẹp, thì Bob có màu xanh.
Nếu Bob đáng sợ và mạnh mẽ, thì Bob sạch sẽ.
Sự thật:
Bob xanh và hạnh phúc.
Những điều sau đây có thể được xác định về Bob:”, Bob có màu tím.
“Nếu Dan có màu tím hoặc sạch, thì Dan tròn.
Nếu Dan nhỏ và già, thì Dan nóng.
Nếu Dan là màu xanh lá cây, thì Dan lớn.
Nếu Dan hạnh phúc và lạnh lùng, thì Dan mạnh mẽ.
Nếu Dan mềm yếu, thì Dan thông minh.
Sự thật:
Dan chán và hạnh phúc.
Những điều sau đây có thể được xác định về Dan:”, Không có gì.
“Nếu một cây bồ công anh nhàm chán và thông minh, thì bồ công anh yếu.
Nếu một cây bồ công anh già và tròn, thì bồ công anh mềm.
Nếu một cây bồ công anh xấu và lạnh, thì bồ công anh có màu xanh lá cây.
Nếu một cây bồ công anh có màu tím và trẻ, thì bồ công anh chậm.
Nếu một cây bồ công anh tốt và đáng sợ, thì bồ công anh hạnh phúc.
Sự thật:
Bồ công anh mạnh mẽ và nhàm chán.
Những điều sau đây có thể được xác định về bồ công anh:”, Không có gì.
“Nếu Erin xanh hay xấu, thì Erin rất mạnh.
Nếu Erin nóng hoặc tím, thì Erin tròn.
Nếu Erin xinh đẹp và buồn bã, thì Erin mềm mại.
Nếu Erin to lớn hoặc thông minh, thì Erin lạnh lùng.
Nếu Erin nhỏ, thì Erin là tốt.
Sự thật:
Erin có màu xanh lá cây và đỏ.
Những điều sau đây có thể được xác định về Erin:”, Erin rất mạnh mẽ.
“Nếu Bob thông minh, thì Bob sẽ buồn.
Nếu Bob lạnh, thì Bob có màu đỏ.
Nếu Bob nóng bỏng, thì Bob đã già.
Nếu Bob đáng sợ, thì Bob mềm yếu.
Nếu Bob sạch hoặc xanh, thì Bob yếu.
Sự thật:
Bob buồn và xanh.
Những điều sau đây có thể được xác định về Bob:”, Bob yếu.
“Nếu một con hổ buồn, thì con hổ mềm yếu.
Nếu một con hổ hạnh phúc hoặc nhanh nhẹn, thì con hổ sạch sẽ.
Nếu một con hổ yếu, thì con hổ còn trẻ.
Nếu một con hổ là tốt, thì con hổ chậm chạp.
Nếu một con hổ có màu tím và xanh lá cây, thì con hổ đã già.
Sự thật:
Con hổ yếu và đỏ.
Những điều sau đây có thể được xác định về con hổ:”, Con hổ còn nhỏ.
“Nếu một con thỏ đẹp hoặc xanh, thì thỏ sạch sẽ.
Nếu một con thỏ nóng, thì thỏ đã già.
Nếu một con thỏ nhanh, thì thỏ là tốt.
Nếu một con thỏ khỏe, thì thỏ mềm.
Nếu một con thỏ thông minh, thì thỏ buồn.
Sự thật:
Con thỏ đáng sợ và xấu.
Những điều sau đây có thể được xác định về con thỏ:”, Không có gì.
“Nếu Erin buồn và đáng sợ, thì Erin có màu xanh.
Nếu Erin lớn, thì Erin mềm mại.
Nếu Erin sạch sẽ, thì Erin có màu xanh lá cây.
Nếu Erin mạnh và yếu, thì Erin đã già.
Nếu Erin nhàm chán, thì Erin có màu đỏ.
Sự thật:
Erin có màu tím và nhàm chán.
Những điều sau đây có thể được xác định về Erin:”, Erin có màu đỏ.
“Nếu Dan còn trẻ hay mạnh, thì Dan rất lớn.
