source,target
Rules: - * X X * Z | * * X - Z | Z * - * X | X - * Z * | Result: - * lion lion * rat,- * X X * Z
Rules: Z + Y = | Y = + Z | Y = + Z | Z + Y = | Result: seal = + stork,Y = + Z
Rules: X Y Z = = | Y = Z = X | X = = Z Y | = Y = Z X | Result: seal strawberry peach blueberry horse whale = =,X Y Z = =
Rules: Z X * - - Y | Y - Z * - X | - - Y Z X * | X Z - Y - * | Result: kiwi kiwi strawberry - blackberry cobra - *,X Z - Y - *
Rules: - Y * X | Y X - * | * X - Y | X * - Y Y | Result: apple * - eagle eagle,X * - Y Y
Rules: = + Y Z | Y Z = + | + Z Y Z = | + Y Z = | Result: + blackberry zebra whale rat blackberry zebra =,+ Z Y Z =
Rules: Z X - = + | - = + Z X | X Z = + - | = - X + X Z | Result: = - rat grape + rat grape whale seal,= - X + X Z
Rules: - = X Y | Y X Y - = | X - Y = | - = Y X | Result: stork lion whale stork lion - =,Y X Y - =
Rules: X * = Y | Y Y = X * | = X Y * | = X * Y | Result: penguin penguin = buffalo *,Y Y = X *
Rules: Y + - X | - X X Y + | Y - X + | Y + - X | Result: - apple apple strawberry buffalo +,- X X Y +
Rules: * Y X + Z | Z * + X Y | X Y Z * + | X + Z Y * | Result: rat shark * + kiwi blueberry watermelon,Z * + X Y
Rules: + X Y * | Y + * X | X Y + * | + X Y * | Result: pear + * penguin,Y + * X
Rules: X = Z + | + = Z X | X Z + = | + = X Z | Result: + = watermelon strawberry shark,+ = X Z
Rules: Z Z + = | Z = + | = Z + | Z + = | Result: horse strawberry horse strawberry + =,Z Z + =
Rules: - Z Y + X | X Y Z + - | X Z Y + - | Y + - X Z | Result: - strawberry shark + peach shark,- Z Y + X
Rules: * Y Z + * | * * + Y Z | + * Y Z * | + Y * Z * | Result: * * + cobra stork banana,* * + Y Z
Rules: * = Z | Z Z * = | = * Z | Z * = | Result: strawberry strawberry * =,Z Z * =
Rules: * X - | - * X | - * X X | X * - | Result: - * blueberry blueberry,- * X X
Rules: Y = X - | = - Y X | X = - Y | Y X = - | Result: rat peach = - kiwi,X = - Y
Rules: = * + Y | + = * Y | + Y * Y = | = + * Y | Result: + banana stork * banana stork =,+ Y * Y =
Rules: Z * = X Z - | X * - = Z | - Z * = X | X * Z = - | Result: penguin kiwi * = pear stork penguin kiwi -,Z * = X Z -
Rules: Z * = + Y X | + * Y X = Z | + Y = Z X * | + * Z Y = X | Result: + * horse pear = banana,+ * Z Y = X
Rules: = = X | = X = | = = X | X X = = | Result: seal pear seal pear = =,X X = =
Rules: = X * X Z | = X * Z | = * X Z | * Z = X | Result: = rat * rat rat blackberry,= X * X Z
Rules: Y Z + * * Y | Z * Y + * | Z + Y * * | Y Z + * * | Result: zebra lion strawberry grape + * * zebra lion,Y Z + * * Y
Rules: X Y * * X * | * Y * X * | * * Y X * | * * Y X * | Result: shark kiwi peach seal * * shark kiwi *,X Y * * X *
Rules: Y - Z - * Y | Y Z * - - | - * Y - Z | Z - * Y - | Result: cobra blueberry - penguin - * cobra blueberry,Y - Z - * Y
Rules: X - Z * | - X Z * | Z X - * | X Z - * | Result: strawberry watermelon kiwi - *,Z X - *
Rules: * + Y Z Z | Z Y * + | Y * Z + | Z Y + * | Result: * + shark shark stork stork stork stork,* + Y Z Z
Rules: X - + Z | X - + Z X | X Z - + | Z + X - | Result: kiwi blackberry - + apple kiwi blackberry,X - + Z X
Rules: Z - Y = | Y = - Z | Z = Y - | Y = - Z | Result: buffalo peach = peach eagle -,Z = Y -
Rules: Z * X + | + Z * X Z | * X Z + | X Z + * | Result: + strawberry * peach whale strawberry,+ Z * X Z
Rules: X = * = Z Y | Z = * X = Y | * Z X Y = = | Y = X Z = * | Result: * zebra blueberry shark apple stork strawberry = =,* Z X Y = =
Rules: - = X | X = - X | = - X | = - X | Result: whale = - whale,X = - X
Rules: Y + - Z | Z Z + Y - | + Z - Y | Y - Z + | Result: grape grape + stork cobra -,Z Z + Y -
Rules: = X X - | X = - | - = X | = - X | Result: = banana rat banana rat -,= X X -
Rules: - - + X Y | X Y - - + | + - Y - X | - + X Y - | Result: - - + seal blackberry seal peach,- - + X Y
Rules: * Z = Y = X | X Y = * Z = | X Y Z * = = | Z * = = X Y | Result: peach buffalo rat * = =,X Y Z * = =
Rules: + = = Y Y | = Y = + | = = + Y | Y = = + | Result: + = = apple apple,+ = = Y Y
Rules: * = X Z | = * Z X | Z * = X | Z * = X | Result: = * shark peach cobra,= * Z X
Rules: + + X = | = X + + | + = + X X | X = + + | Result: + = + cobra cobra,+ = + X X
Rules: * X Y = | = * X Y | Y = * X | Y X = * | Result: stork peach = *,Y X = *
Rules: X + = + Z | + Z = X + | Z X + = + | + X Z X = + | Result: + buffalo cobra seal buffalo = +,+ X Z X = +
Rules: - X + | + - X | - X + | X + - X | Result: zebra blackberry + - zebra blackberry,X + - X
Rules: + + X + | + X + + | X + + + | + + X X + | Result: + + kiwi peach kiwi peach +,+ + X X +
Rules: X - Y - | X Y - - | - X - Y | - Y X - | Result: - stork - strawberry eagle,- X - Y
Rules: + - Z = X | Z - + = X | + - = X Z | + - Z X = | Result: pear - + = pear,Z - + = X
Rules: + Y = = | + = Y = | + Y Y = = | + Y = = | Result: + penguin penguin = =,+ Y Y = =
Rules: Y - X + = | + X - Y = | = Y - + Y X | = Y + X - | Result: = whale - + whale rat,= Y - + Y X
Rules: = * Z = Z X | Z X = = * | = Z X = * | X * = Z = | Result: = * eagle whale = eagle whale kiwi peach,= * Z = Z X
Rules: Y X - - - | - X Y Y - - | - X Y - - | X Y - - - | Result: - rat seal watermelon seal watermelon - -,- X Y Y - -
Rules: X Y + + = | Y + = X + | + + = X Y | X + Y = + | Result: + + = horse penguin rat,+ + = X Y
Rules: * Z - + | + - Z * | - * + Z | * Z + Z - | Result: * horse seal + horse seal -,* Z + Z -
Rules: X * Y = | X Y * = | Y X = * Y | Y * = X | Result: shark rat = * shark,Y X = * Y
Rules: X + - - Y | X Y - - + | - Y - + X | - Y + X - | Result: pear banana - - +,X Y - - +
Rules: Y - = X Z + | - Z Y X = + | X - + Z Y = | X Z = - + Y | Result: lion watermelon - = whale cobra +,Y - = X Z +
Rules: Z X + + | + X Z + | X + + X Z | Z + X + | Result: grape + + grape lion,X + + X Z
Rules: * Z Z - Y | * Y - Z | * Z - Y | Y Z - * | Result: * watermelon watermelon - grape,* Z Z - Y
Rules: - + Y - | - - Y + | - Y + - | + - Y Y Y - | Result: + - peach peach peach -,+ - Y Y Y -
Rules: X - * Y + | + X * - Y | * + X Y - | + - * Y X X | Result: + - * horse banana strawberry strawberry,+ - * Y X X
Rules: Z = = - Y | = = Z - Y | Z = - Y = | - = = Z Y | Result: watermelon = = - pear eagle,Z = = - Y
Rules: Z + Z = | + Z = | Z = + | + Z = | Result: banana + banana =,Z + Z =
Rules: Y - = | - = Y | - Y = Y | - = Y | Result: - watermelon = watermelon,- Y = Y
Rules: * - X | - X * | X * - X | X - * | Result: blackberry * - blackberry,X * - X
Rules: * + Z Y - | + - * Y Z | Y Z Z + - * | - * Y Z + | Result: peach whale blueberry blueberry + - *,Y Z Z + - *
Rules: X + - - Y | X + - - Y | Y - - X + | Y - - + X | Result: stork grape - - stork +,Y - - X +
Rules: + X Y = + | Y + + X = | = Y + + X | X + + Y = | Result: strawberry pear + + peach =,Y + + X =
Rules: Z X = + X - | Z = + - X | - = X Z + | Z X + = - | Result: eagle rat peach eagle = + peach eagle -,Z X = + X -
Rules: * = Z X | * = X Z | * Z Z X = | = * Z X | Result: * blueberry zebra blueberry zebra zebra =,* Z Z X =
Rules: * Y + Y Z | Y * + Z | Y Z + * | Z * + Y | Result: * banana + banana horse horse,* Y + Y Z
Rules: - * X Z * | * * - X Z | - Z X * * | X * * - Z | Result: - * cobra blackberry eagle *,- * X Z *
Rules: Y * Z = - | = - * Z Y | Y = Z * - Y | * Z Y - = | Result: blueberry eagle = zebra * - blueberry eagle,Y = Z * - Y
Rules: + - X Y X | + - X Y | Y - X + | Y X + - | Result: + - apple whale kiwi apple,+ - X Y X
Rules: Y + - Z X | + Y - Z X | + X - Z Y | X - + Z Y | Result: + grape - blueberry pear,+ X - Z Y
Rules: Z * Y + | Z Y * + | Y + * Z | Z * + Y | Result: lion grape pear whale * +,Z Y * +
Rules: Z * = X - | * X = - Z | X * - = Z | - * Z = X | Result: - * rat shark = cobra cobra,- * Z = X
Rules: + = = X X | X = + = | + = X = | = X = + | Result: + = = watermelon blackberry watermelon blackberry,+ = = X X
Rules: X = * = | X = = * | * X X = = | = * = X | Result: * eagle eagle = =,* X X = =
Rules: + Y * Z = | * Y + Z = | = + Z Y * | Y * Z Z = + | Result: whale horse * watermelon watermelon = +,Y * Z Z = +
Rules: * X = = Z | Z X = * = | * Z X = = | = X * Z = | Result: * penguin = = pear,* X = = Z
Rules: + X + = | X + + = | + X = X + X | X + = + | Result: + eagle eagle = eagle eagle + eagle eagle,+ X = X + X
Rules: = * Y Z | Y * = Z | * Y = Z | Y = * Z | Result: * penguin = penguin watermelon,* Y = Z
Rules: Z * X * | * * X Z | * Z X * | Z * * X | Result: banana * banana banana *,Z * X *
Rules: + = Z X | + = Z X | + X = Z | + X = Z | Result: + = grape zebra zebra,+ = Z X
Rules: * Z * Y | * * Z Y | * Y * Z | Y Z * * | Result: * penguin * strawberry,* Y * Z
Rules: + Z + + | Z + + Z Z + | Z + + + | Z + + + | Result: eagle zebra + + eagle zebra eagle zebra +,Z + + Z Z +
Rules: = X Y + * | X = X + Y * | = + Y * X | * + Y X = | Result: kiwi = kiwi + buffalo watermelon *,X = X + Y *
Rules: - X * Y | X - Y * | * - X Y Y | - X * Y | Result: * - banana banana peach whale peach whale,* - X Y Y
Rules: = - Z - | - = - Z | Z = - - | = Z - - Z | Result: = apple lion - - apple lion,= Z - - Z
Rules: Y + - | - + Y | - Y Y + | - + Y | Result: - strawberry strawberry +,- Y Y +
Rules: X Z - + | X - + Z | Z + X - | - Z + X | Result: grape seal - + apple peach,X - + Z
Rules: = Y = - | = - = Y | Y - = = | = Y - = Y | Result: = seal kiwi - = seal kiwi,= Y - = Y
Rules: = Y * Y Y | * = Y | Y = * | * = Y | Result: = lion apple * lion apple lion apple,= Y * Y Y
Rules: - X Y = | Y X - = | X - Y Y = | = X Y - | Result: peach - cobra cobra =,X - Y Y =
Rules: = - Z X X | Z X = - | X = Z - | Z X = - | Result: = - blueberry eagle eagle,= - Z X X
Rules: X Y * = | * = X Y | = Y * X | Y * X = | Result: * = cobra penguin horse,* = X Y
Rules: * Z = | Z = Z * | * Z = | = * Z | Result: seal rat = seal rat *,Z = Z *
Rules: Y * = | Y = * Y | * = Y | Y = * | Result: cobra horse = * cobra horse,Y = * Y
Rules: * + + X Y Z | + + X * Z Y | Y + Z + * X | Y * + + X Z | Result: + + zebra * blackberry seal cobra,+ + X * Z Y
Rules: Z + * Y Y | + Y Z * | + Z Y * | + Y Z * | Result: lion + * blueberry blueberry,Z + * Y Y
Rules: * * Y Y * | Y * * * | * Y * * | * * Y * | Result: * * strawberry banana strawberry banana *,* * Y Y *
Rules: + X - Y | - X + Y | Y X - + | X Y + - | Result: peach penguin - +,Y X - +
Rules: Z = - - X | Z - Z - = X | Z - = X - | = - - Z X | Result: zebra blackberry - zebra blackberry - = blackberry,Z - Z - = X
Rules: = X - Y * Z | * Y Z - = X | X * Z = - Y | = X - Z Y * | Result: = blackberry stork - banana stork *,= X - Z Y *
Rules: X - = Z | = X - Z | X Z - = Z | = Z - X | Result: banana stork - = stork,X Z - = Z
Rules: Z Y = * | * Y = Z | Y = * Z | Y = * Z | Result: * shark rat = whale,* Y = Z
Rules: * * Z = Y | * Y Y = * Z | Z Y = * * | Y * * = Z | Result: * blackberry blackberry = * kiwi,* Y Y = * Z
Rules: = Y = * Y X | * = X Y = | * = Y = X | = = Y * X | Result: = seal = * seal blackberry,= Y = * Y X
Rules: + Y * | * + Y | + Y * Y | Y * + | Result: + seal seal * seal seal,+ Y * Y
Rules: * Z * X | * X Z * | * Z X * | * X Z * | Result: * kiwi * lion,* Z * X
Rules: - = Y Z | Y = Z - | - = Z Y | = Y - Z | Result: = penguin - kiwi,= Y - Z
Rules: X = Z = - | = = Z X - | = X X Z = - | Z = X - = | Result: = apple whale apple whale cobra = -,= X X Z = -
Rules: X * - Y - | - Y X - * | X Y * - - | - - X Y * | Result: - - shark watermelon cobra *,- - X Y *
Rules: * = Y | * Y = | * = Y Y Y | * = Y | Result: * = buffalo rat buffalo rat buffalo rat,* = Y Y Y
Rules: Z Z - + * | * - + Z | - + Z * | - Z * + | Result: banana banana - + *,Z Z - + *
Rules: * Y + Y X | + X * Y | + * Y X | X + * Y | Result: * shark kiwi + shark kiwi zebra zebra,* Y + Y X
Rules: = Y Z - | Y Z - = | Z = Y - | - Y Z = Z | Result: - blueberry lion = lion,- Y Z = Z
Rules: = - Y * Y Y | Y = - * | = Y - * | = - Y * | Result: = - shark peach * shark peach shark peach,= - Y * Y Y
Rules: + * X Z * | * * + Z X X | Z * X + * | * Z * X + | Result: * * + pear rat kiwi rat kiwi,* * + Z X X
Rules: Z Z * X - + | X + - * Z | * - Z + X | Z - X * + | Result: horse horse horse horse * whale - +,Z Z * X - +
Rules: - X * = Z Y | = - Y X * Z | = * - Y Z X | - * = X Y Z | Result: = * - blueberry pear whale strawberry rat,= * - Y Z X
Rules: * = - X Z | X = Z - * | - Z X * = | X = Z * - | Result: watermelon = pear - *,X = Z - *
Rules: + + = X | + + = X | = + X X + | X + = + | Result: = + shark pear shark pear +,= + X X +
Rules: - - Y Z | Z - Y Y - | - Z Y - | Z - - Y | Result: stork horse - blueberry lion blueberry lion -,Z - Y Y -
Rules: + X + | + X + | + X + X | + X + | Result: + eagle seal + eagle seal,+ X + X
Rules: - Y Y + = | Y = + - | + Y - = | = Y - + | Result: - strawberry strawberry + =,- Y Y + =
Rules: X * - Y Z | X Z Y * - | - Y * X Z | - * X Y Z | Result: stork rat penguin peach horse * -,X Z Y * -
Rules: - Z = - X | = - Z X - | Z = X - - | - X Z Z - = | Result: - strawberry rat peach rat peach - =,- X Z Z - =
Rules: = + Z X | + X = Z | X Z = + | = Z X + | Result: banana banana pear = +,X Z = +
Rules: Y * X = + | * X = + Y | + X = Y * | Y = X + * | Result: whale = horse strawberry + *,Y = X + *
Rules: + - = Y Y | = + Y - | - Y = + | + - Y = | Result: + - = horse eagle horse eagle,+ - = Y Y
Rules: Z X Y + + = | = + + Y X Z | X Y + Z = + | + Z Y X = + | Result: blueberry apple shark buffalo lion + + =,Z X Y + + =
Rules: - * Z * | Z * - * | * * Z - | * * Z Z - | Result: * * cobra cobra -,* * Z Z -
Rules: X + Y - * | + Y - X * | Y * - + X | + * - Y X X | Result: + * - eagle whale whale,+ * - Y X X
Rules: X Y - * | Y * X - | - * X Y | * Y Y - X | Result: * blueberry grape blueberry grape - watermelon stork,* Y Y - X
Rules: + = * X Y | * X + Y = | = + * X Y | = + Y X * | Result: + = * banana zebra zebra,+ = * X Y
Rules: * * Y Y Z | * Y * Z | * Y Z * | * Z * Y | Result: * * peach peach cobra horse,* * Y Y Z
Rules: X Y * * | Y Y * * X | Y * X * | X Y * * | Result: whale whale * * grape,Y Y * * X
Rules: Y Y Y * + | + * Y | + * Y | Y * + | Result: peach peach peach * +,Y Y Y * +
Rules: * X Y * | * X Y * | Y X * * | X Y * * | Result: watermelon zebra penguin apple * *,X Y * *
Rules: Z = = X + | Z X X = = + | = X + = Z | = Z + = X | Result: grape shark stork shark stork = = +,Z X X = = +
Rules: = * Y * | Y Y * * = | = * Y * | Y = * * | Result: strawberry strawberry * * =,Y Y * * =
Rules: - + Z X | Z + - X Z | X - Z + | Z - X + | Result: strawberry shark + - cobra strawberry shark,Z + - X Z
Rules: X Z + - | + - X Z | + Z - X | - X + Z | Result: + apple watermelon - buffalo,+ Z - X
Rules: - * X Y | Y - * X | Y * X - | * - Y X Y | Result: * - pear grape pear,* - Y X Y
Rules: * * X Y + | Y + * Y X * | X + * Y * | * X * + Y | Result: seal watermelon + * seal watermelon apple *,Y + * Y X *
Rules: Y Z X - * + | - Z + Y * X | + Y X * - Z | Y - + * X Z | Result: + blackberry apple * - peach pear,+ Y X * - Z
Rules: Y * Z - * | * Z - * Y | * * Z Y - | * - Y Z * | Result: peach * peach rat - *,Y * Z - *
Rules: + + Z = Y | + Y = + Z | + = + Y Z | Z = Y + + | Result: banana shark = shark + +,Z = Y + +
Rules: + * X = Y | X * + Y = | Y X + * = | + = * X Y X | Result: + = * horse seal seal kiwi horse seal,+ = * X Y X
Rules: Z = + Y | Z Y + = | = Z + Y | = + Z Y | Result: = + rat zebra seal,= + Z Y
Rules: = Y = X | Y = = X | = X Y = | Y = = X | Result: = watermelon = watermelon,= Y = X
Rules: + = + X Y | + X Y Y = + | + X + = Y | + + X = Y | Result: + shark pear kiwi kiwi = +,+ X Y Y = +
Rules: * Y = Z | * Y = Z | Y Z = * | Z * = Y | Result: stork grape * = grape strawberry,Z * = Y
Rules: = = Z * | Z = * = | = Z * Z = | = Z = * | Result: = buffalo * buffalo =,= Z * Z =
Rules: - + X | - + X | + X - | X - X X + | Result: shark - shark shark +,X - X X +
Rules: + X - Z | + X - Z | + X Z - | X Z + - | Result: penguin zebra + -,X Z + -
Rules: - X + - | - X + - | - + X X - X | - - X + | Result: - + zebra strawberry zebra strawberry - zebra strawberry,- + X X - X
Rules: - X Y Z = | Y - Z = X | = Y - Z X | Z = Y - X | Result: buffalo cobra = watermelon banana - blueberry,Z = Y - X
Rules: Z - Y Z - | - Z - Y | Y - Z - | - - Y Z | Result: rat - cobra watermelon rat -,Z - Y Z -
Rules: - = X = | = X - = | = - = X X | = - = X | Result: = - = stork kiwi stork kiwi,= - = X X
Rules: - Z - = | - Z = - | - = - Z Z | - Z = - | Result: - = - peach seal peach seal,- = - Z Z
Rules: = + Z + | = + + Z | Z + = + | Z Z + + = | Result: cobra eagle cobra eagle + + =,Z Z + + =
Rules: = = X Z * | * = Z = X | Z * = = X | = = X Z * | Result: = = grape strawberry seal peach *,= = X Z *
Rules: Y - = X | Y = X - | = X Y - | = X Y - | Result: = rat banana penguin seal -,= X Y -
Rules: * - Y Z | Y * - Z Z | - * Y Z | Y - Z * | Result: eagle stork * - eagle strawberry eagle strawberry,Y * - Z Z
Rules: Y Z = + | Y = Z + | Z + Y Y = | Y Z = + | Result: kiwi + grape buffalo grape buffalo =,Z + Y Y =
Rules: * Y * | * Y * | * * Y | * Y * Y Y | Result: * lion * lion lion,* Y * Y Y
Rules: - Z + Y + | Z + + Y - | + Z + - Y | Y + Z + - | Result: - seal grape + stork +,- Z + Y +
Rules: X - Y - | - X - Y | - X - Y | Y X - - | Result: - apple blackberry - stork seal,- X - Y
Rules: = Z X = * | Z Z * = X = | Z = * X = | X Z * = = | Result: grape horse grape horse * = shark =,Z Z * = X =
Rules: Y = * * X | Y * = * X | X * * Y Y = | Y * * = X | Result: blueberry * * watermelon lion watermelon lion =,X * * Y Y =
Rules: X = * Z | * Z X = | = X * Z | X = * Z | Result: zebra = * whale,X = * Z
Rules: + * X * Z | X * * + Z | * Z X + * X | + * X * Z | Result: * blueberry seal + * seal,* Z X + * X
Rules: + Y * Z | + * Z Y | Y * Z + | Z + Y Z * | Result: rat banana + blueberry horse rat banana *,Z + Y Z *
Rules: * Z X Y * | Z X Y * * | Y * Z * X | Y Z X * * | Result: kiwi eagle rat * *,Y Z X * *
Rules: X + Z = | Z X = + | X = Z + | X = + Z | Result: stork = buffalo +,X = Z +
Rules: + Z Y - | Z - Y + | - Z + Y | Y - Z + | Result: + rat blueberry shark -,+ Z Y -
Rules: = Z * Y + | Z + Y * = | * Z = Y + | * Z Y + = | Result: * eagle horse = seal zebra +,* Z = Y +
Rules: X + Z + + | + + Z + X | Z + + X + | + X + + Z X | Result: + rat blackberry + + pear blueberry rat blackberry,+ X + + Z X
Rules: + + + Y Z | Y + + Z Z + | + Z + + Y | + + + Z Y | Result: banana seal + + lion shark lion shark +,Y + + Z Z +
Rules: X - + Y | X - + Y | Y - + X | Y + - Y X | Result: apple banana + - apple banana lion apple,Y + - Y X
Rules: Z + = Y = | Y Y = Z = + | Z = = + Y | + = Y = Z | Result: whale whale = whale buffalo = +,Y Y = Z = +
Rules: = X Z + - | = - X Z + | - X + Z X = | = Z + X - | Result: - seal eagle + apple pear seal eagle =,- X + Z X =
Rules: X Y - * | * - X Y Y | Y X - * | - X * Y | Result: * - cobra apple grape apple grape,* - X Y Y
Rules: Z Y + - Y | Y Z + - | Z Y - + | + - Z Y | Result: grape zebra grape lion + - grape lion,Z Y + - Y
Rules: X = - Z | = Z - X Z | = X - Z | X Z = - | Result: = shark cobra - kiwi shark cobra,= Z - X Z
Rules: = X Z - - | - = Z X - | Z = X - - | = Z - - X | Result: = blueberry horse stork - -,= X Z - -
Rules: = Y X * | Y X = * | = * X Y | Y X = * | Result: penguin penguin = *,Y X = *
Rules: Y X * = Z + | = + * Z Y X | Y * X = Z + | + Y = Z X * | Result: blueberry kiwi * zebra rat = blueberry +,Y * X = Z +
Rules: * Y Z + = | + Z = Y * | * + Z = Y | Z + * Y Z = | Result: horse + * seal whale horse =,Z + * Y Z =
Rules: Y * - = | * - = Y | Y = * - | * Y - = Y | Result: * lion penguin - = lion penguin,* Y - = Y
Rules: + * Y | + Y * | Y + * | + Y Y * Y | Result: + strawberry seal strawberry seal * strawberry seal,+ Y Y * Y
Rules: - X + X X | X - + | X + - | + - X | Result: - blackberry watermelon + blackberry watermelon blackberry watermelon,- X + X X
Rules: + + * Y Z X | * Y + X + Z | + * Z X Y + | Y * Z + + X | Result: + * penguin cobra banana horse +,+ * Z X Y +
Rules: = = Z X | = = X Z | X Z = = | X Z X = = | Result: seal cobra seal = =,X Z X = =
Rules: = - * X | * X = - | = * X - X | - X = * | Result: = * lion - lion,= * X - X
Rules: Z + * | * Z + | Z * + Z Z | + Z * | Result: shark grape * + shark grape shark grape,Z * + Z Z
Rules: - Y = X | Y X - = | - Y X Y = | X = - Y | Result: - whale grape whale =,- Y X Y =
Rules: Y Z - = | Y = - Z | Z Y = - | Y Z = - | Result: blueberry lion - =,Y Z - =
Rules: Y - + | - + Y Y | + - Y | Y - + | Result: - + zebra zebra,- + Y Y
